,TRUE,,1,2,3,4,5,6,7,8,9,10,
78,0.00779265,,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,
79,0.0127564,,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,
80,0.0196584,,0.0286563,0.0286563,0.0286563,0.0286563,0.0286563,0.0286563,0.0286563,0.0286563,0.0286563,0.0286563,
81,0.0284717,,0.0286563,0.0286563,0.0286563,0.0286563,0.0286563,0.00375,0.0286563,-0.0211562,0.0286563,0.0286563,
82,0.0391618,,0.0286563,0.0286563,0.0286563,0.0286563,0.0286563,-0.0336094,-0.00870313,0.0286563,-0.00870313,-0.00870313,
83,0.0516865,,0.0535625,0.0535625,0.0535625,0.0535625,0.0535625,0.0535625,0.0535625,0.0535625,0.0535625,0.0535625,
84,0.0659967,,0.0535625,0.0535625,0.0535625,0.0535625,0.0535625,0.0535625,0.0535625,0.0535625,0.0535625,0.0535625,
85,0.082036,,0.0784687,0.0784687,0.0784687,0.0784687,0.0784687,0.0784687,0.0784687,0.0784687,0.0784687,0.0784687,
86,0.0997415,,0.0784687,0.128281,0.103375,0.0909219,0.128281,0.103375,0.103375,0.103375,0.103375,0.103375,
87,0.119043,,0.128281,0.0660156,0.128281,0.128281,0.128281,0.128281,0.128281,0.128281,0.128281,0.128281,
88,0.139866,,0.128281,0.0535625,0.128281,0.103375,0.128281,0.128281,0.227906,0.203,0.178094,0.203,
89,0.162126,,0.153188,0.153188,0.153188,0.153188,0.153188,0.165641,0.178094,0.153188,0.165641,0.178094,
90,0.185738,,0.178094,0.178094,0.178094,0.178094,0.178094,0.178094,0.128281,0.128281,0.153188,0.178094,
91,0.210607,,0.203,0.203,0.203,0.203,0.203,0.203,0.153188,0.178094,0.153188,0.203,
92,0.236637,,0.227906,0.227906,0.227906,0.227906,0.227906,0.227906,0.227906,0.227906,0.227906,0.227906,
93,0.263723,,0.252813,0.252813,0.252813,0.252813,0.252813,0.252813,0.252813,0.252813,0.252813,0.252813,
94,0.29176,,0.302625,0.302625,0.302625,0.302625,0.302625,0.302625,0.302625,0.302625,0.302625,0.302625,
95,0.320638,,0.327531,0.327531,0.327531,0.327531,0.327531,0.327531,0.327531,0.327531,0.327531,0.327531,
96,0.350242,,0.352437,0.352437,0.352437,0.352437,0.352437,0.352437,0.352437,0.352437,0.352437,0.352437,
97,0.380455,,0.377344,0.377344,0.377344,0.377344,0.377344,0.377344,0.377344,0.377344,0.377344,0.377344,
98,0.411159,,0.40225,0.40225,0.40225,0.40225,0.40225,0.40225,0.40225,0.40225,0.40225,0.40225,
99,0.442233,,0.452063,0.452063,0.452063,0.452063,0.452063,0.452063,0.452063,0.452063,0.452063,0.452063,
100,0.473555,,0.476969,0.476969,0.476969,0.476969,0.476969,0.476969,0.476969,0.476969,0.476969,0.476969,
101,0.505,,0.501875,0.501875,0.501875,0.501875,0.501875,0.501875,0.501875,0.501875,0.501875,0.501875,
102,0.536445,,0.526781,0.526781,0.526781,0.526781,0.526781,0.526781,0.526781,0.526781,0.526781,0.526781,
103,0.567767,,0.576594,0.576594,0.576594,0.576594,0.576594,0.576594,0.576594,0.576594,0.576594,0.576594,
104,0.598841,,0.6015,0.6015,0.6015,0.6015,0.6015,0.6015,0.6015,0.6015,0.6015,0.6015,
105,0.629545,,0.626406,0.626406,0.626406,0.626406,0.626406,0.626406,0.626406,0.626406,0.626406,0.626406,
106,0.659758,,0.651313,0.651313,0.651313,0.651313,0.651313,0.651313,0.651313,0.651313,0.651313,0.651313,
107,0.689362,,0.701125,0.701125,0.701125,0.701125,0.701125,0.701125,0.701125,0.701125,0.701125,0.701125,
108,0.71824,,0.726031,0.726031,0.726031,0.726031,0.726031,0.726031,0.726031,0.726031,0.726031,0.726031,
109,0.746277,,0.850563,0.750937,0.750938,0.750938,0.850563,0.750938,0.750938,0.825656,0.750938,0.750938,
110,0.773363,,0.850563,0.775844,0.775844,0.850563,0.825656,0.775844,0.850563,0.825656,0.775844,0.825656,
111,0.799393,,0.850563,0.80075,0.80075,0.80075,0.825656,0.80075,0.80075,0.825656,0.80075,0.80075,
112,0.824262,,0.850563,0.825656,0.775844,0.850563,0.825656,0.850563,0.900375,0.825656,0.825656,0.825656,
113,0.847874,,0.850563,0.850563,0.850563,0.850563,0.825656,0.850563,0.825656,0.825656,0.825656,0.850563,
114,0.870134,,0.850563,0.875469,0.875469,0.912828,0.875469,0.875469,0.900375,0.875469,0.925281,0.875469,
115,0.890957,,0.925281,0.900375,0.900375,0.900375,0.900375,0.900375,0.912828,0.937734,0.925281,0.900375,
116,0.910258,,0.900375,0.900375,0.937734,0.912828,0.950188,0.900375,0.900375,0.925281,0.925281,0.900375,
117,0.927964,,0.925281,0.925281,0.925281,0.912828,0.925281,0.900375,0.912828,0.925281,0.912828,0.925281,
118,0.944003,,1.02491,0.950188,0.950188,0.950188,0.950188,0.950188,0.950188,0.950188,0.950188,0.950188,
119,0.958314,,1.02491,0.950188,0.950188,0.925281,0.950188,0.900375,0.925281,0.950188,0.925281,0.950188,
120,0.970838,,1.02491,1.02491,1,1.06227,1.07472,1.07472,0.975094,0.975094,0.975094,1.04981,
121,0.981528,,1.02491,0.975094,1,1.06227,1.07472,1.07472,0.975094,0.975094,0.975094,0.975094,
122,0.990342,,1.02491,1,1,1.07472,1,1.07472,1.07472,1.07472,1,1,
123,0.997244,,1.04981,1,1,1.07472,1,1.07472,1.07472,1.07472,1,1,
124,1.00221,,1.01245,1,0.975094,1.03736,1.07472,1.07472,1.07472,1.07472,1,1,
125,1.00521,,1.03736,1,0.975094,1.04981,1.07472,1.07472,1.07472,1.03736,1,0.975094,
126,1.00625,,0.975094,1,0.975094,1.04981,1.07472,1.07472,1.03736,1.03736,1.03736,0.975094,
127,1.00531,,1.02491,1,1.02491,1.04981,1.02491,1.04981,1.07472,1.03736,1,1,
128,1.00241,,1,1.04981,1.04981,1.02491,1.04981,1.04981,1.04981,1,1,1.04981,
129,0.997544,,1,1.04981,1.04981,1.02491,1.04981,1.04981,1.02491,1.02491,1.04981,1.04981,
130,0.990742,,1,1,1,1.04981,1.04981,1.04981,1.04981,1.02491,1.02491,1,
131,0.982028,,1,1.04981,1.04981,1.04981,1.02491,1.04981,1.02491,1.02491,0.975094,1.04981,
132,0.971438,,1,1.04981,1.01245,1,1.02491,1.04981,1.03736,1.02491,1.02491,1.04981,
133,0.959014,,1,1.04981,1,1,1.01245,1,0.900375,0.950188,0.925281,1.04981,
134,0.944803,,0.925281,1.04981,1,1,1.01245,1,1,0.975094,0.950188,1.04981,
135,0.928864,,0.925281,0.900375,0.950188,0.925281,0.937734,0.925281,0.900375,0.925281,0.925281,0.925281,
136,0.911258,,0.875469,0.850563,0.925281,0.838109,0.900375,0.900375,0.813203,0.863016,0.813203,0.80075,
137,0.892057,,0.875469,0.900375,0.900375,0.900375,0.900375,0.900375,0.900375,0.863016,0.900375,0.750937,
138,0.871334,,0.875469,0.850563,0.850563,0.80075,0.850563,0.850563,0.775844,0.863016,0.80075,0.80075,
139,0.849174,,0.850563,0.850563,0.850563,0.825656,0.825656,0.850563,0.788297,0.850563,0.825656,0.775844,
140,0.825662,,0.80075,0.80075,0.80075,0.80075,0.850563,0.850563,0.775844,0.825656,0.80075,0.825656,
141,0.800893,,0.825656,0.825656,0.825656,0.80075,0.825656,0.850563,0.80075,0.850563,0.80075,0.825656,
142,0.774963,,0.775844,0.775844,0.80075,0.80075,0.775844,0.775844,0.80075,0.775844,0.80075,0.775844,
143,0.747977,,0.750938,0.775844,0.775844,0.80075,0.750938,0.750938,0.750938,0.750938,0.80075,0.763391,
144,0.72004,,0.726031,0.726031,0.701125,0.775844,0.651313,0.676219,0.726031,0.726031,0.726031,0.726031,
145,0.691262,,0.701125,0.651313,0.676219,0.701125,0.701125,0.701125,0.825656,0.701125,0.701125,0.701125,
146,0.661758,,0.651313,0.651313,0.651313,0.576594,0.651313,0.676219,0.589047,0.651313,0.651313,0.551687,
147,0.631645,,0.626406,0.626406,0.626406,0.6015,0.626406,0.626406,0.6015,0.626406,0.576594,0.564141,
148,0.601041,,0.613953,0.6015,0.6015,0.6015,0.651313,0.6015,0.6015,0.6015,0.6015,0.551687,
149,0.570067,,0.576594,0.576594,0.576594,0.6015,0.576594,0.576594,0.6015,0.576594,0.576594,0.576594,
150,0.538845,,0.526781,0.526781,0.526781,0.651313,0.526781,0.526781,0.526781,0.526781,0.526781,0.526781,
151,0.5075,,0.501875,0.501875,0.501875,0.501875,0.501875,0.501875,0.501875,0.501875,0.501875,0.501875,
152,0.476155,,0.476969,0.476969,0.476969,0.476969,0.476969,0.476969,0.476969,0.476969,0.476969,0.476969,
153,0.444933,,0.452063,0.452063,0.452063,0.452063,0.452063,0.452063,0.452063,0.452063,0.452063,0.452063,
154,0.413959,,0.40225,0.327531,0.40225,0.40225,0.40225,0.40225,0.40225,0.40225,0.40225,0.40225,
155,0.383355,,0.377344,0.327531,0.377344,0.327531,0.377344,0.377344,0.377344,0.377344,0.377344,0.377344,
156,0.353242,,0.352437,0.327531,0.352437,0.327531,0.352437,0.352437,0.352437,0.40225,0.377344,0.352437,
157,0.323738,,0.327531,0.327531,0.327531,0.327531,0.327531,0.327531,0.327531,0.327531,0.327531,0.327531,
158,0.29496,,0.302625,0.315078,0.302625,0.327531,0.302625,0.302625,0.302625,0.302625,0.302625,0.302625,
159,0.267023,,0.277719,0.277719,0.277719,0.277719,0.277719,0.277719,0.277719,0.277719,0.277719,0.277719,
160,0.240037,,0.227906,0.227906,0.227906,0.227906,0.227906,0.203,0.203,0.128281,0.128281,0.252813,
161,0.214107,,0.203,0.203,0.203,0.203,0.203,0.178094,0.178094,0.178094,0.178094,0.165641,
162,0.189338,,0.0909219,0.128281,0.178094,0.128281,0.128281,0.178094,0.178094,0.178094,0.190547,0.178094,
163,0.165826,,0.178094,0.178094,0.178094,0.178094,0.153188,0.178094,0.178094,0.178094,0.203,0.178094,
164,0.143666,,0.103375,0.128281,0.0784687,0.103375,0.115828,0.153188,0.178094,0.178094,0.153188,0.153188,
165,0.122943,,0.140734,0.128281,0.115828,0.0784687,0.153188,0.153188,0.128281,0.128281,0.128281,0.153188,
166,0.103742,,0.103375,0.128281,0.0784687,0.103375,0.103375,0.103375,0.178094,0.178094,0.0784687,0.103375,
167,0.086136,,0.0784687,0.153188,0.103375,0.0909219,0.0535625,0.0784687,-0.0460625,0.0784687,-0.00870313,-0.0460625,
168,0.0701967,,0.0909219,0.103375,0.0784687,0.0784687,0.0784687,0.0784687,-0.0460625,0.0784687,-0.0336094,-0.0460625,
169,0.0559865,,0.0784687,0.0162031,0.0784687,0.0535625,0.0784687,0.00375,0.00375,-0.00870313,-0.0211562,-0.0211562,
170,0.0435618,,0.0784687,0.0784687,0.103375,0.153188,0.0535625,0.00375,0.00375,0.0535625,-0.0211562,0.00375,
171,0.0329717,,0.0286563,0.0286563,0.0286563,0.0286563,0.0286563,0.00375,-0.00870313,-0.0211562,-0.00870313,-0.00870313,
172,0.0242584,,0.0286563,0.0286563,0.0286563,0.0286563,0.0286563,-0.095875,-0.00870313,0.0286563,-0.00870313,-0.00870313,
173,0.0174564,,0.0286563,0.0286563,0.0909219,0.0286563,0.0286563,-0.0211562,0.0162031,-0.0211562,0.00375,0.00375,
174,0.0125926,,0.00375,0.00375,0.00375,0.00375,0.00375,-0.00870313,0.00375,-0.00870313,-0.0336094,-0.00870313,
175,0.00968664,,0.00375,0.00375,0.00375,-0.0211562,0.00375,0.00375,-0.0211562,-0.00870313,-0.0211562,-0.0211562,
176,0.00875,,-0.0211562,-0.0211562,-0.0211562,-0.00870313,-0.0211562,0.00375,0.00375,0.00375,0.00375,-0.00870313,
177,0.00978664,,-0.00870313,-0.00870313,-0.00870313,-0.0211562,-0.00870313,-0.0211562,0.0286563,-0.0211562,0.00375,-0.0211562,
178,0.0127926,,-0.0211562,-0.0211562,-0.00870313,-0.0211562,-0.00870313,0.00375,0.00375,-0.00870313,0.00375,0.00375,
179,0.0177564,,-0.0211562,-0.0211562,-0.0211562,-0.0211562,-0.0211562,0.00375,0.0162031,-0.00870313,0.00375,0.00375,
180,0.0246584,,-0.0211562,-0.0211562,-0.0211562,-0.0211562,-0.00870313,0.0286563,0.0162031,0.0286563,0.00375,0.00375,
181,0.0334717,,-0.0211562,-0.0211562,-0.0211562,-0.0211562,0.0162031,-0.00870313,0.00375,0.00375,0.00375,0.00375,
182,0.0441618,,0.0909219,0.103375,0.103375,0.0784687,0.0784687,-0.095875,0.0535625,0.0535625,-0.0211562,-0.00870313,
183,0.0566865,,0.0784687,0.0286563,0.0784687,0.0784687,0.0784687,-0.0709688,0.00375,-0.0211562,-0.0336094,0.00375,
184,0.0709967,,0.103375,0.128281,0.103375,0.103375,0.103375,0.0784687,0.178094,0.153188,0.0784687,0.178094,
185,0.087036,,0.103375,0.103375,0.103375,0.103375,0.103375,0.0784687,0.0535625,0.178094,0.0784687,0.153188,
186,0.104742,,0.103375,0.103375,0.103375,0.103375,0.103375,0.153188,0.153188,0.153188,0.153188,0.153188,
187,0.124043,,0.103375,0.128281,0.153188,0.128281,0.128281,0.178094,0.178094,0.178094,0.178094,0.178094,
188,0.144866,,0.103375,0.128281,0.0909219,0.153188,0.103375,0.153188,0.153188,0.153188,0.153188,0.178094,
189,0.167126,,0.178094,0.140734,0.178094,0.128281,0.178094,0.178094,0.178094,0.178094,0.178094,0.165641,
190,0.190738,,0.302625,0.203,0.302625,0.277719,0.227906,0.178094,0.178094,0.190547,0.178094,0.178094,
191,0.215607,,0.277719,0.227906,0.252813,0.277719,0.227906,0.190547,0.203,0.178094,0.227906,0.178094,
192,0.241637,,0.252813,0.290172,0.240359,0.277719,0.252813,0.252813,0.252813,0.227906,0.252813,0.252813,
193,0.268723,,0.252813,0.327531,0.302625,0.277719,0.252813,0.227906,0.277719,0.277719,0.277719,0.277719,
194,0.29676,,0.302625,0.302625,0.302625,0.302625,0.302625,0.302625,0.339984,0.277719,0.302625,0.327531,
195,0.325638,,0.302625,0.302625,0.302625,0.327531,0.327531,0.302625,0.327531,0.327531,0.315078,0.327531,
196,0.355242,,0.327531,0.327531,0.352437,0.327531,0.40225,0.339984,0.339984,0.302625,0.327531,0.40225,
197,0.385455,,0.352437,0.327531,0.315078,0.377344,0.327531,0.327531,0.377344,0.377344,0.327531,0.327531,
198,0.416159,,0.40225,0.427156,0.427156,0.427156,0.427156,0.427156,0.427156,0.427156,0.452063,0.427156,
199,0.447233,,0.452063,0.452063,0.452063,0.452063,0.452063,0.452063,0.40225,0.427156,0.352437,0.452063,
200,0.478555,,0.476969,0.526781,0.476969,0.476969,0.476969,0.476969,0.476969,0.476969,0.476969,0.526781,
201,0.51,,0.501875,0.501875,0.501875,0.651313,0.501875,0.501875,0.526781,0.476969,0.501875,0.551687,
202,0.541445,,0.576594,0.526781,0.551687,0.576594,0.551687,0.551687,0.576594,0.476969,0.551687,0.551687,
203,0.572767,,0.551687,0.576594,0.526781,0.564141,0.464516,0.551687,0.526781,0.651313,0.526781,0.576594,
204,0.603841,,0.651313,0.576594,0.638859,0.576594,0.651313,0.6015,0.6015,0.6015,0.589047,0.576594,
205,0.634545,,0.651313,0.651313,0.651313,0.651313,0.663766,0.676219,0.626406,0.626406,0.6015,0.6015,
206,0.664758,,0.651313,0.676219,0.676219,0.626406,0.651313,0.676219,0.551687,0.663766,0.676219,0.576594,
207,0.694362,,0.651313,0.726031,0.701125,0.80075,0.651313,0.676219,0.825656,0.701125,0.701125,0.701125,
208,0.72324,,0.676219,0.726031,0.726031,0.80075,0.651313,0.726031,0.813203,0.651313,0.726031,0.726031,
209,0.751277,,0.750938,0.775844,0.726031,0.825656,0.750938,0.775844,0.80075,0.750938,0.80075,0.775844,
210,0.778363,,0.838109,0.775844,0.775844,0.788297,0.738484,0.80075,0.775844,0.825656,0.80075,0.775844,
211,0.804393,,0.850563,0.80075,0.80075,0.80075,0.850563,0.80075,0.775844,0.850563,0.80075,0.80075,
212,0.829262,,0.863016,0.850563,0.825656,0.80075,0.850563,0.825656,0.775844,0.850563,0.80075,0.80075,
213,0.852874,,0.875469,0.850563,0.850563,0.775844,0.875469,0.825656,0.80075,0.875469,0.825656,0.813203,
214,0.875134,,0.875469,0.863016,0.875469,0.850563,0.875469,0.875469,0.850563,0.875469,0.850563,0.838109,
215,0.895957,,0.887922,1.09963,0.950188,0.900375,0.900375,0.925281,0.925281,0.875469,0.925281,1.03736,
216,0.915258,,1,1.02491,1,0.975094,1,0.975094,0.975094,1,0.950188,1,
217,0.932964,,1,1.02491,1,0.975094,1,0.975094,0.975094,1,0.950188,1,
218,0.949003,,1.01245,1.02491,1.02491,1.02491,1.02491,1.02491,1,1.02491,0.975094,1,
219,0.963314,,1.02491,1,1,1,1.02491,1.02491,1.04981,1,1.02491,1,
220,0.975838,,1.02491,1,1,1,1.02491,1.02491,1.04981,1,1.02491,1,
221,0.986528,,1.02491,1,1,1,1.02491,1.02491,1.04981,1,1.02491,1,
222,0.995342,,1,1.02491,1.02491,1.02491,1.02491,1.02491,1.04981,1,1.02491,1.01245,
223,1.00224,,1,1.02491,1.02491,1.02491,1,1.02491,1.04981,1,1.02491,1.01245,
224,1.00721,,1,1.02491,1.02491,1.02491,1.02491,1.02491,1.04981,1,1.02491,1.04981,
225,1.01021,,1.02491,1.02491,1.02491,1.02491,1.02491,1.02491,1.04981,1.07472,1.02491,1.07472,
226,1.01125,,1,1.02491,1.02491,1.02491,1.02491,1.02491,1.04981,1.02491,1.02491,1.02491,
227,1.01031,,1,1.02491,1.02491,1.02491,1.02491,1,1.04981,1.02491,1.02491,1.04981,
228,1.00741,,1.02491,1.02491,1,1.02491,1.02491,1,1.02491,1.02491,1.04981,1.02491,
229,1.00254,,1.02491,1,1,1.02491,1.02491,1,1.04981,1.02491,1.04981,1.02491,
230,0.995742,,1,1,1,1,1,1,1.04981,1.02491,1.02491,1.02491,
231,0.987028,,1.02491,1,1.02491,1,1,1,1,1.02491,1,1,
232,0.976438,,1.02491,1.02491,1.02491,1,1,1,1,1.03736,1,1,
233,0.964014,,1,1.02491,1.02491,1.02491,1,1,1,1.03736,1.04981,1,
234,0.949803,,1.01245,1,1,0.975094,0.962641,0.950188,0.962641,1,0.950188,1,
235,0.933864,,0.875469,0.925281,0.962641,0.925281,0.912828,0.925281,0.937734,0.875469,0.925281,0.975094,
236,0.916258,,0.925281,1,0.962641,0.925281,0.912828,0.925281,0.937734,0.900375,0.925281,0.975094,
237,0.897057,,0.875469,0.838109,0.900375,0.900375,0.875469,0.900375,0.900375,0.875469,0.900375,0.850563,
238,0.876334,,0.875469,0.850563,0.863016,0.80075,0.850563,0.850563,0.775844,0.875469,0.825656,0.80075,
239,0.854174,,0.875469,0.850563,0.863016,0.850563,0.850563,0.850563,0.813203,0.875469,0.788297,0.80075,
