,TRUE,,1,2,3,4,5,6,7,8,9,10,
71,0.0279717,,0.0279717,0.0279717,0.0279717,0.0279717,0.0279717,0.0279717,0.0279717,0.0279717,0.0279717,0.0279717,
72,0.0192584,,0.0192584,0.0192584,0.0192584,0.0192584,0.0192584,0.0192584,0.0192584,0.0192584,0.0192584,0.0192584,
73,0.0124564,,0.0124564,0.0124564,0.0124564,0.0124564,0.0124564,0.0124564,0.0124564,0.0124564,0.0124564,0.0124564,
74,0.00759265,,0.00759265,0.00759265,0.00759265,0.00759265,0.00759265,0.00759265,0.00759265,0.00759265,0.00759265,0.00759265,
75,0.00468664,,0.00468664,0.00468664,0.00468664,0.00468664,0.00468664,0.00468664,0.00468664,0.00468664,0.00468664,0.00468664,
76,0.00375,,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,
77,0.00478664,,0.00478664,0.00478664,0.00478664,0.00478664,0.00478664,0.00478664,0.00478664,0.00478664,0.00478664,0.00478664,
78,0.00779265,,0.00779265,0.00779265,0.00779265,0.00779265,0.00779265,0.00779265,0.00779265,0.00779265,0.00779265,0.00779265,
79,0.0127564,,0.0127564,0.0127564,0.0127564,0.0127564,0.0127564,0.0127564,0.0127564,0.0127564,0.0127564,0.0127564,
80,0.0196584,,0.0196584,0.0196584,0.0196584,0.0196584,0.0196584,0.0196584,0.0196584,0.0196584,0.0196584,0.0196584,
81,0.0284717,,0.0284717,0.0284717,0.0284717,0.0284717,0.0284717,0.0284717,0.0284717,0.0284717,0.0284717,0.0284717,
82,0.0391618,,0.0391618,0.0391618,0.0391618,0.0391618,0.0391618,0.0391618,0.0391618,0.0391618,0.0391618,0.0391618,
83,0.0516865,,0.0516865,0.0516865,0.0516865,0.0516865,0.0516865,0.0516865,0.0516865,0.0516865,0.0516865,0.0516865,
84,0.0659967,,0.0659967,0.0659967,0.0659967,0.0659967,0.0659967,0.0659967,0.0659967,0.0659967,0.0659967,0.0659967,
85,0.082036,,0.082036,0.082036,0.082036,0.082036,0.082036,0.082036,0.082036,0.082036,0.082036,0.082036,
86,0.0997415,,0.0997415,0.0997415,0.0997415,0.0997415,0.0997415,0.0997415,0.0997415,0.0997415,0.0997415,0.0997415,
87,0.119043,,0.119043,0.119043,0.119043,0.119043,0.119043,0.119043,0.119043,0.119043,0.119043,0.119043,
88,0.139866,,0.139866,0.139866,0.139866,0.139866,0.139866,0.139866,0.139866,0.139866,0.139866,0.139866,
89,0.162126,,0.162126,0.162126,0.162126,0.162126,0.162126,0.162126,0.162126,0.162126,0.162126,0.162126,
90,0.185738,,0.185738,0.185738,0.185738,0.185738,0.185738,0.185738,0.185738,0.185738,0.185738,0.185738,
91,0.210607,,0.210607,0.210607,0.210607,0.210607,0.210607,0.210607,0.210607,0.210607,0.210607,0.210607,
92,0.236637,,0.236637,0.236637,0.236637,0.236637,0.236637,0.236637,0.236637,0.236637,0.236637,0.236637,
93,0.263723,,0.263723,0.263723,0.263723,0.263723,0.263723,0.263723,0.263723,0.263723,0.263723,0.263723,
94,0.29176,,0.29176,0.29176,0.29176,0.29176,0.29176,0.29176,0.29176,0.29176,0.29176,0.29176,
95,0.320638,,0.320638,0.320638,0.320638,0.320638,0.320638,0.320638,0.320638,0.320638,0.320638,0.320638,
96,0.350242,,0.350242,0.350242,0.350242,0.350242,0.350242,0.350242,0.350242,0.350242,0.350242,0.350242,
97,0.380455,,0.380455,0.380455,0.380455,0.380455,0.380455,0.380455,0.380455,0.380455,0.380455,0.380455,
98,0.411159,,0.411159,0.411159,0.411159,0.411159,0.411159,0.411159,0.411159,0.411159,0.411159,0.411159,
99,0.442233,,0.442233,0.442233,0.442233,0.442233,0.442233,0.442233,0.442233,0.442233,0.442233,0.442233,
100,0.473555,,0.473555,0.473555,0.473555,0.473555,0.473555,0.473555,0.473555,0.473555,0.473555,0.473555,
101,0.505,,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,
102,0.536445,,0.536445,0.536445,0.536445,0.536445,0.536445,0.536445,0.536445,0.536445,0.536445,0.536445,
103,0.567767,,0.567767,0.567767,0.567767,0.567767,0.567767,0.567767,0.567767,0.567767,0.567767,0.567767,
104,0.598841,,0.598841,0.598841,0.598841,0.598841,0.598841,0.598841,0.598841,0.598841,0.598841,0.598841,
105,0.629545,,0.629545,0.629545,0.629545,0.629545,0.629545,0.629545,0.629545,0.629545,0.629545,0.629545,
106,0.659758,,0.659758,0.659758,0.659758,0.659758,0.659758,0.659758,0.659758,0.659758,0.659758,0.659758,
107,0.689362,,0.689362,0.689362,0.689362,0.689362,0.689362,0.689362,0.689362,0.689362,0.689362,0.689362,
108,0.71824,,0.71824,0.71824,0.71824,0.71824,0.71824,0.71824,0.71824,0.71824,0.71824,0.71824,
109,0.746277,,0.746277,0.746277,0.746277,0.746277,0.746277,0.746277,0.746277,0.746277,0.746277,0.746277,
110,0.773363,,0.773363,0.773363,0.773363,0.773363,0.773363,0.773363,0.773363,0.773363,0.773363,0.773363,
111,0.799393,,0.799393,0.799393,0.799393,0.799393,0.799393,0.799393,0.799393,0.799393,0.799393,0.799393,
112,0.824262,,0.824262,0.824262,0.824262,0.824262,0.824262,0.824262,0.824262,0.824262,0.824262,0.824262,
113,0.847874,,0.847874,0.847874,0.847874,0.847874,0.847874,0.847874,0.847874,0.847874,0.847874,0.847874,
114,0.870134,,0.870134,0.870134,0.870134,0.870134,0.870134,0.870134,0.870134,0.870134,0.870134,0.870134,
115,0.890957,,0.890957,0.890957,0.890957,0.890957,0.890957,0.890957,0.890957,0.890957,0.890957,0.890957,
116,0.910258,,0.910258,0.910258,0.910258,0.910258,0.910258,0.910258,0.910258,0.910258,0.910258,0.910258,
117,0.927964,,0.927964,0.927964,0.927964,0.927964,0.927964,0.927964,0.927964,0.927964,0.927964,0.927964,
118,0.944003,,0.944003,0.944003,0.944003,0.944003,0.944003,0.944003,0.944003,0.944003,0.944003,0.944003,
119,0.958314,,0.958314,0.958314,0.958314,0.958314,0.958314,0.958314,0.958314,0.958314,0.958314,0.958314,
120,0.970838,,0.970838,0.970838,0.970838,0.970838,0.970838,0.970838,0.970838,0.970838,0.970838,0.970838,
121,0.981528,,0.981528,0.981528,0.981528,0.981528,0.981528,0.981528,0.981528,0.981528,0.981528,0.981528,
122,0.990342,,0.990342,0.990342,0.990342,0.990342,0.990342,0.990342,0.990342,0.990342,0.990342,0.990342,
123,0.997244,,0.997244,0.997244,0.997244,0.997244,0.997244,0.997244,0.997244,0.997244,0.997244,0.997244,
124,1.00221,,1.00221,1.00221,1.00221,1.00221,1.00221,1.00221,1.00221,1.00221,1.00221,1.00221,
125,1.00521,,1.00521,1.00521,1.00521,1.00521,1.00521,1.00521,1.00521,1.00521,1.00521,1.00521,
126,1.00625,,1.00625,1.00625,1.00625,1.00625,1.00625,1.00625,1.00625,1.00625,1.00625,1.00625,
127,1.00531,,1.00625,1.00531,1.00531,1.00625,1.00531,1.00625,1.00625,1.00531,1.00531,1.00625,
128,1.00241,,1.00241,1.00241,1.00241,1.00241,1.00241,1.00241,1.00241,1.00241,1.00241,1.00241,
129,0.997544,,1.0018,0.997544,0.997544,1.0018,0.997544,1.0018,1.0018,0.997544,0.997544,1.0018,
130,0.990742,,1.0018,0.990742,0.990742,1.0018,0.990742,0.990742,1.0018,0.990742,0.990742,0.990742,
131,0.982028,,0.982028,0.982028,0.982028,0.982028,0.982028,0.990462,0.982028,0.982028,0.982028,0.990462,
132,0.971438,,0.971438,0.971438,0.971438,0.971438,0.971438,0.971438,0.971438,0.971438,0.971438,0.971438,
133,0.959014,,0.959014,0.959014,0.959014,0.959014,0.959014,0.959014,0.959014,0.959014,0.959014,0.959014,
134,0.944803,,0.944803,0.944803,0.944803,0.944803,0.944803,0.944803,0.944803,0.944803,0.944803,0.944803,
135,0.928864,,0.928864,0.928864,0.928864,0.928864,0.928864,0.928864,0.928864,0.928864,0.928864,0.928864,
136,0.911258,,0.911258,0.911258,0.911258,0.911258,0.911258,0.911258,0.911258,0.911258,0.911258,0.911258,
137,0.892057,,0.892057,0.892057,0.892057,0.892057,0.892057,0.892057,0.892057,0.892057,0.892057,0.892057,
138,0.871334,,0.871334,0.871334,0.871334,0.871334,0.871334,0.871334,0.871334,0.871334,0.871334,0.871334,
139,0.849174,,0.849174,0.849174,0.849174,0.849174,0.849174,0.849174,0.849174,0.849174,0.849174,0.849174,
140,0.825662,,0.825662,0.825662,0.825662,0.825662,0.825662,0.825662,0.825662,0.825662,0.825662,0.825662,
141,0.800893,,0.800893,0.800893,0.800893,0.800893,0.800893,0.800893,0.800893,0.800893,0.800893,0.800893,
142,0.774963,,0.774963,0.774963,0.774963,0.774963,0.774963,0.774963,0.774963,0.774963,0.774963,0.774963,
143,0.747977,,0.747977,0.747977,0.747977,0.747977,0.747977,0.747977,0.747977,0.747977,0.747977,0.747977,
144,0.72004,,0.72004,0.72004,0.72004,0.72004,0.72004,0.72004,0.72004,0.72004,0.72004,0.72004,
145,0.691262,,0.691262,0.691262,0.691262,0.691262,0.691262,0.691262,0.691262,0.691262,0.691262,0.691262,
146,0.661758,,0.661758,0.661758,0.661758,0.661758,0.661758,0.661758,0.661758,0.661758,0.661758,0.661758,
147,0.631645,,0.631645,0.631645,0.631645,0.631645,0.631645,0.631645,0.631645,0.631645,0.631645,0.631645,
148,0.601041,,0.601041,0.601041,0.601041,0.601041,0.601041,0.601041,0.601041,0.601041,0.601041,0.601041,
149,0.570067,,0.570067,0.570067,0.570067,0.570067,0.570067,0.570067,0.570067,0.570067,0.570067,0.570067,
150,0.538845,,0.538845,0.538845,0.538845,0.538845,0.538845,0.538845,0.538845,0.538845,0.538845,0.538845,
151,0.5075,,0.5075,0.5075,0.5075,0.5075,0.5075,0.5075,0.5075,0.5075,0.5075,0.5075,
152,0.476155,,0.476155,0.476155,0.476155,0.476155,0.476155,0.476155,0.476155,0.476155,0.476155,0.476155,
153,0.444933,,0.444933,0.444933,0.444933,0.444933,0.444933,0.444933,0.444933,0.444933,0.444933,0.444933,
154,0.413959,,0.413959,0.413959,0.413959,0.413959,0.413959,0.413959,0.413959,0.413959,0.413959,0.413959,
155,0.383355,,0.383355,0.383355,0.383355,0.383355,0.383355,0.383355,0.383355,0.383355,0.383355,0.383355,
156,0.353242,,0.353242,0.353242,0.353242,0.353242,0.353242,0.353242,0.353242,0.353242,0.353242,0.353242,
157,0.323738,,0.323738,0.323738,0.323738,0.323738,0.323738,0.323738,0.323738,0.323738,0.323738,0.323738,
158,0.29496,,0.29496,0.29496,0.29496,0.29496,0.29496,0.29496,0.29496,0.29496,0.29496,0.29496,
159,0.267023,,0.267023,0.267023,0.267023,0.267023,0.267023,0.267023,0.267023,0.267023,0.267023,0.267023,
160,0.240037,,0.240037,0.240037,0.240037,0.240037,0.240037,0.240037,0.240037,0.240037,0.240037,0.240037,
161,0.214107,,0.214107,0.214107,0.214107,0.214107,0.214107,0.214107,0.214107,0.214107,0.214107,0.214107,
162,0.189338,,0.189338,0.189338,0.189338,0.189338,0.189338,0.189338,0.189338,0.189338,0.189338,0.189338,
163,0.165826,,0.165826,0.165826,0.165826,0.165826,0.165826,0.165826,0.165826,0.165826,0.165826,0.165826,
164,0.143666,,0.143666,0.143666,0.143666,0.143666,0.143666,0.143666,0.143666,0.143666,0.143666,0.143666,
165,0.122943,,0.122943,0.122943,0.122943,0.122943,0.122943,0.122943,0.122943,0.122943,0.122943,0.122943,
166,0.103742,,0.103742,0.103742,0.103742,0.103742,0.103742,0.103742,0.103742,0.103742,0.103742,0.103742,
167,0.086136,,0.086136,0.086136,0.086136,0.086136,0.086136,0.086136,0.086136,0.086136,0.086136,0.086136,
168,0.0701967,,0.0701967,0.0701967,0.0701967,0.0701967,0.0701967,0.0701967,0.0701967,0.0701967,0.0701967,0.0701967,
169,0.0559865,,0.0559865,0.0559865,0.0559865,0.0559865,0.0559865,0.0559865,0.0559865,0.0559865,0.0559865,0.0559865,
170,0.0435618,,0.0435618,0.0435618,0.0435618,0.0435618,0.0435618,0.0435618,0.0435618,0.0435618,0.0435618,0.0435618,
171,0.0329717,,0.0329717,0.0329717,0.0329717,0.0329717,0.0329717,0.0329717,0.0329717,0.0329717,0.0329717,0.0329717,
172,0.0242584,,0.0242584,0.0242584,0.0242584,0.0242584,0.0242584,0.0242584,0.0242584,0.0242584,0.0242584,0.0242584,
173,0.0174564,,0.0174564,0.0174564,0.0174564,0.0174564,0.0174564,0.0174564,0.0174564,0.0174564,0.0174564,0.0174564,
174,0.0125926,,0.0125926,0.0125926,0.0125926,0.0125926,0.0125926,0.0125926,0.0125926,0.0125926,0.0125926,0.0125926,
175,0.00968664,,0.00968664,0.00968664,0.00968664,0.00968664,0.00968664,0.00968664,0.00968664,0.00968664,0.00968664,0.00968664,
176,0.00875,,0.00875,0.00875,0.00875,0.00875,0.00875,0.00875,0.00875,0.00875,0.00875,0.00875,
177,0.00978664,,0.00978664,0.00940565,0.00978664,0.00978664,0.00978664,0.00978664,0.00978664,0.00940565,0.00940565,0.00978664,
178,0.0127926,,0.00951995,0.0127926,0.0127926,0.00951995,0.0127926,0.00951995,0.00951995,0.0127926,0.0127926,0.00951995,
179,0.0177564,,0.0177564,0.01263,0.0177564,0.0177564,0.0177564,0.0177564,0.0177564,0.01263,0.01263,0.0177564,
180,0.0246584,,0.0175464,0.0246584,0.0246584,0.0175464,0.0246584,0.0175464,0.0175464,0.0246584,0.0246584,0.0175464,
181,0.0334717,,0.0334717,0.0334717,0.0334717,0.0334717,0.0334717,0.0334717,0.0334717,0.0334717,0.0243784,0.0334717,
182,0.0441618,,0.0441618,0.0441618,0.0441618,0.0441618,0.0441618,0.0441618,0.0441618,0.0441618,0.0441618,0.0441618,
183,0.0566865,,0.0566865,0.0566865,0.0566865,0.0566865,0.0566865,0.0566865,0.0566865,0.0566865,0.0566865,0.0566865,
184,0.0709967,,0.0709967,0.0709967,0.0709967,0.0709967,0.0709967,0.0709967,0.0709967,0.0709967,0.0709967,0.0709967,
185,0.087036,,0.087036,0.087036,0.087036,0.087036,0.087036,0.087036,0.087036,0.087036,0.087036,0.087036,
186,0.104742,,0.104742,0.104742,0.104742,0.104742,0.104742,0.104742,0.104742,0.104742,0.104742,0.104742,
187,0.124043,,0.124043,0.124043,0.124043,0.124043,0.124043,0.124043,0.124043,0.124043,0.124043,0.124043,
188,0.144866,,0.144866,0.144866,0.144866,0.144866,0.144866,0.144866,0.144866,0.144866,0.144866,0.144866,
189,0.167126,,0.167126,0.167126,0.167126,0.167126,0.167126,0.167126,0.167126,0.167126,0.167126,0.167126,
190,0.190738,,0.190738,0.190738,0.190738,0.190738,0.190738,0.190738,0.190738,0.190738,0.190738,0.190738,
191,0.215607,,0.215607,0.215607,0.215607,0.215607,0.215607,0.215607,0.215607,0.215607,0.215607,0.215607,
192,0.241637,,0.241637,0.241637,0.241637,0.241637,0.241637,0.241637,0.241637,0.241637,0.241637,0.241637,
193,0.268723,,0.268723,0.268723,0.268723,0.268723,0.268723,0.268723,0.268723,0.268723,0.268723,0.268723,
194,0.29676,,0.29676,0.29676,0.29676,0.29676,0.29676,0.29676,0.29676,0.29676,0.29676,0.29676,
195,0.325638,,0.325638,0.325638,0.325638,0.325638,0.325638,0.325638,0.325638,0.325638,0.325638,0.325638,
196,0.355242,,0.355242,0.355242,0.355242,0.355242,0.355242,0.355242,0.355242,0.355242,0.355242,0.355242,
197,0.385455,,0.385455,0.385455,0.385455,0.385455,0.385455,0.385455,0.385455,0.385455,0.385455,0.385455,
198,0.416159,,0.416159,0.416159,0.416159,0.416159,0.416159,0.416159,0.416159,0.416159,0.416159,0.416159,
199,0.447233,,0.447233,0.447233,0.447233,0.447233,0.447233,0.447233,0.447233,0.447233,0.447233,0.447233,
200,0.478555,,0.478555,0.478555,0.478555,0.478555,0.478555,0.478555,0.478555,0.478555,0.478555,0.478555,
201,0.51,,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,
202,0.541445,,0.541445,0.541445,0.541445,0.541445,0.541445,0.541445,0.541445,0.541445,0.541445,0.541445,
203,0.572767,,0.572767,0.572767,0.572767,0.572767,0.572767,0.572767,0.572767,0.572767,0.572767,0.572767,
204,0.603841,,0.603841,0.603841,0.603841,0.603841,0.603841,0.603841,0.603841,0.603841,0.603841,0.603841,
205,0.634545,,0.634545,0.634545,0.634545,0.634545,0.634545,0.634545,0.634545,0.634545,0.634545,0.634545,
206,0.664758,,0.664758,0.664758,0.664758,0.664758,0.664758,0.664758,0.664758,0.664758,0.664758,0.664758,
207,0.694362,,0.694362,0.694362,0.694362,0.694362,0.694362,0.694362,0.694362,0.694362,0.694362,0.694362,
208,0.72324,,0.72324,0.72324,0.72324,0.72324,0.72324,0.72324,0.72324,0.72324,0.72324,0.72324,
209,0.751277,,0.751277,0.751277,0.751277,0.751277,0.751277,0.751277,0.751277,0.751277,0.751277,0.751277,
210,0.778363,,0.778363,0.778363,0.778363,0.778363,0.778363,0.778363,0.778363,0.778363,0.778363,0.778363,
211,0.804393,,0.804393,0.804393,0.804393,0.804393,0.804393,0.804393,0.804393,0.804393,0.804393,0.804393,
212,0.829262,,0.829262,0.829262,0.829262,0.829262,0.829262,0.829262,0.829262,0.829262,0.829262,0.829262,
213,0.852874,,0.852874,0.852874,0.852874,0.852874,0.852874,0.852874,0.852874,0.852874,0.852874,0.852874,
214,0.875134,,0.875134,0.875134,0.875134,0.875134,0.875134,0.875134,0.875134,0.875134,0.875134,0.875134,
215,0.895957,,0.895957,0.895957,0.895957,0.895957,0.895957,0.895957,0.895957,0.895957,0.895957,0.895957,
216,0.915258,,0.915258,0.915258,0.915258,0.915258,0.915258,0.915258,0.915258,0.915258,0.915258,0.915258,
217,0.932964,,0.932964,0.932964,0.932964,0.932964,0.932964,0.932964,0.932964,0.932964,0.932964,0.932964,
218,0.949003,,0.949003,0.949003,0.949003,0.949003,0.949003,0.949003,0.949003,0.949003,0.949003,0.949003,
219,0.963314,,0.963314,0.963314,0.963314,0.963314,0.963314,0.963314,0.963314,0.963314,0.963314,0.963314,
220,0.975838,,0.975838,0.975838,0.975838,0.975838,0.975838,0.975838,0.975838,0.975838,0.975838,0.975838,
221,0.986528,,0.990462,0.981678,0.981678,0.990462,0.981678,0.990462,0.990462,0.981678,0.981678,0.990462,
222,0.995342,,0.981678,0.995342,0.981678,0.981678,0.971438,0.995342,0.981678,0.981678,0.981678,0.995342,
223,1.00224,,0.995342,0.995342,1.00224,0.995342,1.00224,0.995342,0.995342,1.00224,1.00224,0.995342,
224,1.00721,,0.995342,0.995342,1.00721,0.995342,1.00721,1.00721,0.995342,1.00193,1.00193,1.00721,
225,1.01021,,1.01021,1.00654,1.00654,1.01021,1.00654,1.00654,1.01021,1.00654,1.00654,1.00654,
226,1.01125,,1.00654,1.01021,1.01021,1.00654,1.01021,1.01125,1.00654,1.01021,1.01021,1.01125,
227,1.01031,,1.00654,1.00193,1.01125,1.00654,1.01125,1.01125,1.00654,1.01125,1.01125,1.01125,
228,1.00741,,1.01024,1.01024,1.00193,1.01024,1.00741,1.00741,1.01024,1.00193,1.01024,1.01125,
229,1.00254,,1.01024,1.01024,1.00193,1.01024,1.00254,1.00254,1.01024,1.00193,1.0068,0.995342,
230,0.995742,,0.995742,1.00211,1.00211,0.995742,1.00211,0.995742,0.995742,1.00211,1.00211,1.00211,
