,TRUE,,1,2,3,4,5,6,7,8,9,10,
64,0.135516,,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,
65,0.114743,,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,
66,0.0954915,,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,
67,0.077836,,0.0775,0.0775,0.0775,0.0775,0.0775,0.0775,0.0775,0.0775,0.0775,0.0775,
68,0.0618467,,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,
69,0.0475865,,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,
70,0.0351118,,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,
71,0.0244717,,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,
72,0.0157084,,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,
73,0.00885637,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
74,0.00394265,,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,
75,0.000986636,,0,0,0,0,0,0,0,0,0,0,
76,0,,0,0,0,0,0,0,0,0,0,0,
77,0.000986636,,0,0,0,0,0,0,0,0,0,0,
78,0.00394265,,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,
79,0.00885637,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
80,0.0157084,,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,
81,0.0244717,,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,
82,0.0351118,,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,
83,0.0475865,,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,
84,0.0618467,,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,
85,0.077836,,0.0775,0.0775,0.0775,0.0775,0.0775,0.0775,0.0775,0.0775,0.0775,0.0775,
86,0.0954915,,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,
87,0.114743,,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,
88,0.135516,,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,
89,0.157726,,0.1575,0.1575,0.1575,0.1575,0.1575,0.1575,0.1575,0.1575,0.1575,0.1575,
90,0.181288,,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,
91,0.206107,,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,
92,0.232087,,0.2325,0.2325,0.2325,0.2325,0.2325,0.2325,0.2325,0.2325,0.2325,0.2325,
93,0.259123,,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,
94,0.28711,,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,
95,0.315938,,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,
96,0.345492,,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,
97,0.375655,,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,
98,0.406309,,0.4075,0.4075,0.4075,0.4075,0.4075,0.4075,0.4075,0.4075,0.4075,0.4075,
99,0.437333,,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,
100,0.468605,,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,
101,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
102,0.531395,,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,
103,0.562667,,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,
104,0.593691,,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,
105,0.624345,,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,
106,0.654508,,0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.655,
107,0.684062,,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,
108,0.71289,,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,
109,0.740877,,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,
110,0.767913,,0.7675,0.7675,0.7675,0.7675,0.7675,0.7675,0.7675,0.7675,0.7675,0.7675,
111,0.793893,,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,
112,0.818712,,0.8175,0.8175,0.8175,0.8175,0.8175,0.8175,0.8175,0.8175,0.8175,0.8175,
113,0.842274,,0.8425,0.8425,0.8425,0.8425,0.8425,0.8425,0.8425,0.8425,0.8425,0.8425,
114,0.864484,,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,
115,0.885257,,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,
116,0.904508,,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,
117,0.922164,,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225,
118,0.938153,,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,
119,0.952414,,0.9525,0.9525,0.9525,0.9525,0.9525,0.9525,0.9525,0.9525,0.9525,0.9525,
120,0.964888,,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,
121,0.975528,,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,
122,0.984292,,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,
123,0.991144,,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,
124,0.996057,,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,
125,0.999013,,1,1,1,1,1,1,1,1,1,1,
126,1,,1,1,1,1,0.9925,1,0.9925,1,0.9925,0.99,
127,0.999013,,1,1,1,1,0.9925,1,0.9925,1,0.9925,1,
128,0.996057,,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.99,
129,0.991144,,0.99,0.99,0.99,0.99,0.99,0.99,0.9925,0.99,0.9925,0.99,
130,0.984292,,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.99,
131,0.975528,,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,
132,0.964888,,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,
133,0.952414,,0.9525,0.9525,0.9525,0.9525,0.9525,0.9525,0.9525,0.9525,0.9525,0.9525,
134,0.938153,,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,
135,0.922164,,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225,
136,0.904508,,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,
137,0.885257,,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,
138,0.864484,,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,
139,0.842274,,0.8425,0.8425,0.8425,0.8425,0.8425,0.8425,0.8425,0.8425,0.8425,0.8425,
140,0.818712,,0.8175,0.8175,0.8175,0.8175,0.8175,0.8175,0.8175,0.8175,0.8175,0.8175,
141,0.793893,,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,
142,0.767913,,0.7675,0.7675,0.7675,0.7675,0.7675,0.7675,0.7675,0.7675,0.7675,0.7675,
143,0.740877,,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,
144,0.71289,,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,
145,0.684062,,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,
146,0.654508,,0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.655,
147,0.624345,,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,
148,0.593691,,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,
149,0.562667,,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,
150,0.531395,,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,
151,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
152,0.468605,,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,
153,0.437333,,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,
154,0.406309,,0.4075,0.4075,0.4075,0.4075,0.4075,0.4075,0.4075,0.4075,0.4075,0.4075,
155,0.375655,,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,
156,0.345492,,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,
157,0.315938,,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,
158,0.28711,,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,
159,0.259123,,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,
160,0.232087,,0.2325,0.2325,0.2325,0.2325,0.2325,0.2325,0.2325,0.2325,0.2325,0.2325,
161,0.206107,,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,
162,0.181288,,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,
163,0.157726,,0.1575,0.1575,0.1575,0.1575,0.1575,0.1575,0.1575,0.1575,0.1575,0.1575,
164,0.135516,,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,
165,0.114743,,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,
166,0.0954915,,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,
167,0.077836,,0.0775,0.0775,0.0775,0.0775,0.0775,0.0775,0.0775,0.0775,0.0775,0.0775,
168,0.0618467,,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,
169,0.0475865,,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,
170,0.0351118,,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,
171,0.0244717,,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,
172,0.0157084,,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,
173,0.00885637,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
174,0.00394265,,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,
175,0.000986636,,0,0,0,0,0,0,0,0,0,0,
176,0,,0.0075,0.0075,0.0075,0.01,0,0.0075,0,0.0075,0,0.0075,
177,0.000986636,,0.0075,0.0075,0.0075,0.01,0,0.0075,0,0.0075,0,0.0075,
178,0.00394265,,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,
179,0.00885637,,0.0075,0.0075,0.0075,0.01,0.01,0.0075,0.01,0.0075,0.01,0.0075,
180,0.0157084,,0.00625,0.0125,0.0125,0.005,0.015,0.01,0.015,0.01,0.015,0.01,
181,0.0244717,,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,
182,0.0351118,,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,
183,0.0475865,,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,
184,0.0618467,,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,
185,0.077836,,0.0775,0.0775,0.0775,0.0775,0.0775,0.0775,0.0775,0.0775,0.0775,0.0775,
186,0.0954915,,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,
187,0.114743,,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,
188,0.135516,,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,
189,0.157726,,0.1575,0.1575,0.1575,0.1575,0.1575,0.1575,0.1575,0.1575,0.1575,0.1575,
190,0.181288,,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,
191,0.206107,,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,
192,0.232087,,0.2325,0.2325,0.2325,0.2325,0.2325,0.2325,0.2325,0.2325,0.2325,0.2325,
193,0.259123,,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,
194,0.28711,,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,
195,0.315938,,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,
196,0.345492,,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,
197,0.375655,,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,
198,0.406309,,0.4075,0.4075,0.4075,0.4075,0.4075,0.4075,0.4075,0.4075,0.4075,0.4075,
199,0.437333,,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,
200,0.468605,,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,
201,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
202,0.531395,,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,
203,0.562667,,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,
204,0.593691,,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,
205,0.624345,,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,
206,0.654508,,0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.655,
207,0.684062,,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,
208,0.71289,,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,
209,0.740877,,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,
210,0.767913,,0.7675,0.7675,0.7675,0.7675,0.7675,0.7675,0.7675,0.7675,0.7675,0.7675,
211,0.793893,,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,
212,0.818712,,0.8175,0.8175,0.8175,0.8175,0.8175,0.8175,0.8175,0.8175,0.8175,0.8175,
213,0.842274,,0.8425,0.8425,0.8425,0.8425,0.8425,0.8425,0.8425,0.8425,0.8425,0.8425,
214,0.864484,,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,
215,0.885257,,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,
216,0.904508,,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,
217,0.922164,,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225,
218,0.938153,,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,
219,0.952414,,0.9525,0.9525,0.9525,0.9525,0.9525,0.9525,0.9525,0.9525,0.9525,0.9525,
220,0.964888,,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,
221,0.975528,,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,
222,0.984292,,0.99,0.99,0.9875,0.99,0.98875,0.99,0.99125,0.99,0.9925,0.995,
223,0.991144,,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925,0.99,0.9925,0.9925,
224,0.996057,,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925,
225,0.999013,,1,1,0.9925,1,1,1,1,1,1,1,
226,1,,0.99,0.99,0.9925,0.99,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925,
227,0.999013,,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,
228,0.996057,,0.9925,0.9925,0.99,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925,
229,0.991144,,0.99,0.99,0.99,0.9925,0.995,0.9925,0.99125,0.99,0.9925,0.99,
230,0.984292,,0.99,0.99,0.99,0.99,0.9925,0.99,0.9925,0.9925,0.9925,0.9925,
231,0.975528,,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,
232,0.964888,,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,
233,0.952414,,0.9525,0.9525,0.9525,0.9525,0.9525,0.9525,0.9525,0.9525,0.9525,0.9525,
234,0.938153,,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,
235,0.922164,,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225,
236,0.904508,,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,
237,0.885257,,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,
238,0.864484,,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,
239,0.842274,,0.8425,0.8425,0.8425,0.8425,0.8425,0.8425,0.8425,0.8425,0.8425,0.8425,
240,0.818712,,0.8175,0.8175,0.8175,0.8175,0.8175,0.8175,0.8175,0.8175,0.8175,0.8175,
241,0.793893,,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,
242,0.767913,,0.7675,0.7675,0.7675,0.7675,0.7675,0.7675,0.7675,0.7675,0.7675,0.7675,
243,0.740877,,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,
244,0.71289,,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,
245,0.684062,,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,
246,0.654508,,0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.655,
247,0.624345,,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,
248,0.593691,,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,
249,0.562667,,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,
250,0.531395,,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,
251,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
252,0.468605,,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,0.4675,
253,0.437333,,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,
254,0.406309,,0.4075,0.4075,0.4075,0.4075,0.4075,0.4075,0.4075,0.4075,0.4075,0.4075,
255,0.375655,,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,
256,0.345492,,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,
257,0.315938,,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,
258,0.28711,,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,
259,0.259123,,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,
260,0.232087,,0.2325,0.2325,0.2325,0.2325,0.2325,0.2325,0.2325,0.2325,0.2325,0.2325,
261,0.206107,,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,
262,0.181288,,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,0.1825,
263,0.157726,,0.1575,0.1575,0.1575,0.1575,0.1575,0.1575,0.1575,0.1575,0.1575,0.1575,
264,0.135516,,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,
265,0.114743,,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,
